"mecp2_Fold","mecp2_FDR","h2a_Fold","h2a_FDR","overlap_frac_mecp2","overlap_frac_h2a","sig","quadrant"
-0.153430103,0.452001531,0.38932944,0.007660995,0.880326382592928,0.619260204081633,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.100199791,0.644947337,0.446190185,0.003202769,1,0.739328400682982,"Not significant","Q2 (MeCP2 down / H2A up)"
0.093001251,0.670737759,0.404520207,0.002412052,0.934963868816009,0.615891614793116,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.063786772,0.787157388,-0.102592237,0.496132437,0.623376623376623,0.756218905472637,"Not significant","Q3 (MeCP2 down / H2A down)"
0.12460735,0.540970507,0.51947865,3.82e-05,1,0.87986743993372,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.066264972,0.781778478,-0.2485679,0.075283436,1,0.723413762287757,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.02169912,0.943757122,-0.155452191,0.319660904,1,0.82207323362558,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.018438963,0.95316171,0.398145596,0.117423148,0.838842975206612,0.71840242669363,"Not significant","Q2 (MeCP2 down / H2A up)"
0.024799536,0.933335481,-0.278702104,0.007854635,1,0.616329479768786,"Not significant","Q4 (MeCP2 up / H2A down)"
0.525008129,0.033197946,0.656853851,8.6e-08,1,0.525109170305677,"Significant","Q1 (MeCP2 up / H2A up)"
-0.056192366,0.819077308,-0.030916705,0.818360897,1,0.603385731559855,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.034449208,0.900517816,0.340467992,0.03420823,0.869952494061758,0.9469941822883,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.162190484,0.415605927,0.087821687,0.609137541,1,0.915919282511211,"Not significant","Q2 (MeCP2 down / H2A up)"
0.035875412,0.894733115,-0.259115736,0.047036355,1,0.912094763092269,"Not significant","Q4 (MeCP2 up / H2A down)"
0.076833031,0.736266845,0.019273827,0.932181,1,0.867393800229621,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.014909584,0.963976078,-0.437852674,0.003730774,1,0.640472312703583,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.116021415,0.5731789,0.166480635,0.336012803,1,0.7095677513356,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.155322786,0.468039234,-0.125608943,0.466314389,1,0.878492527615335,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.106078182,0.626884169,0.699400222,8.94e-07,1,0.5510930350788,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.053908898,0.825303901,0.118306735,0.38889536,1,0.683835845896147,"Not significant","Q2 (MeCP2 down / H2A up)"
0.007122411,0.985388714,-0.436953674,0.009869623,1,0.626449275362319,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.0805295,0.718963034,-0.094961468,0.593137797,0.788950715421304,0.724717050018255,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.065110754,0.779141515,0.100931611,0.419157138,1,0.575408618127786,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.061191474,0.79374895,-0.420118637,0.003141043,0.932590855803048,0.686071582578698,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.512642557,0.043362459,-0.134153449,0.30615879,0.713862559241706,0.756909547738693,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.00841531,0.981680351,-0.454425528,0.009691985,0.632313472893183,0.567437379576108,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.102577375,0.638823319,0.284521648,0.020967174,1,0.599056603773585,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.035858958,0.894830303,0.025669167,0.86466331,1,0.757527097551184,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.144647829,0.484964207,-0.037081441,0.834841563,1,0.749119718309859,"Not significant","Q3 (MeCP2 down / H2A down)"
2.34081359,1.2e-11,1.288922306,1.48e-26,1,0.624399038461538,"Significant","Q1 (MeCP2 up / H2A up)"
0.05222474,0.837568685,1.069650515,8.03e-12,0.607696419027258,0.55517578125,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.100908791,0.639852965,0.016292795,0.940014661,1,0.701597444089457,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.05199831,0.832099084,0.286369139,0.025919078,1,0.618606375092661,"Not significant","Q2 (MeCP2 down / H2A up)"
0.0016237,0.996538339,0.315295125,0.017405313,1,0.764136328427576,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.187076687,0.364333725,0.030703793,0.861897399,1,0.528827796869034,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.060384755,0.796654534,0.101643663,0.36691165,1,0.513361462728551,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.078482886,0.720265943,0.132157195,0.433743099,0.740358915616648,0.999484536082474,"Not significant","Q2 (MeCP2 down / H2A up)"
0.06461041,0.77823079,0.322404609,0.002847428,1,0.796796338672769,"Not significant","Q1 (MeCP2 up / H2A up)"
0.112329087,0.616535433,0.291009696,0.031919506,1,0.602780117944398,"Not significant","Q1 (MeCP2 up / H2A up)"
0.017727639,0.955507931,0.122434091,0.414305534,0.989225031081641,0.993755203996669,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.017127496,0.957524264,-0.377492913,0.003421143,1,0.771929824561403,"Not significant","Q3 (MeCP2 down / H2A down)"
0.045610118,0.859640161,0.354527174,0.003889298,1,0.647587511825922,"Not significant","Q1 (MeCP2 up / H2A up)"
2.004543139,6.36e-12,1.996973742,1.77e-31,1,0.672882672882673,"Significant","Q1 (MeCP2 up / H2A up)"
-0.014554739,0.964969688,-0.313787251,0.010661575,1,0.544747081712062,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.068237339,0.765046369,0.13701386,0.457199198,0.841642228739003,0.979522184300341,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.358357031,0.133152112,-0.144753925,0.258918394,1,0.627920910724985,"Not significant","Q3 (MeCP2 down / H2A down)"
0.324279882,0.134100213,0.076095324,0.63951129,0.721818181818182,0.578295702840495,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.054588466,0.82420936,0.206785033,0.141326296,0.823788546255507,0.674481514878269,"Not significant","Q2 (MeCP2 down / H2A up)"
0.045656528,0.859128285,0.338513157,0.015718236,0.826754385964912,0.948666331152491,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.054729813,0.827648276,-0.257200818,0.097733221,1,0.817659727207466,"Not significant","Q3 (MeCP2 down / H2A down)"
0.716492754,0.012548651,1.377996273,1.8e-25,1,0.853019775521112,"Significant","Q1 (MeCP2 up / H2A up)"
0.016672445,0.958803734,-0.083844771,0.594980479,1,0.89945652173913,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.010226336,0.977055356,0.028088018,0.878969803,1,0.931506849315068,"Not significant","Q2 (MeCP2 down / H2A up)"
0.050134515,0.839704564,0.03391389,0.843236493,1,0.737346830047949,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.053926809,0.830845565,0.34826127,0.028887871,0.915450121654501,0.819270549809472,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.054440505,0.82353841,-0.226999345,0.083549806,1,0.80249768732655,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.005357182,0.989197382,0.22791487,0.055660539,1,0.579769979357122,"Not significant","Q2 (MeCP2 down / H2A up)"
0.001719259,0.996357196,-0.039225216,0.787173336,1,0.718097844680123,"Not significant","Q4 (MeCP2 up / H2A down)"
0.003936752,0.991911664,-0.209425246,0.147657295,1,0.719069007758269,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.228343716,0.304461749,-0.166614921,0.269113895,0.991803278688525,0.671476137624861,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.044615119,0.861154799,-0.208492082,0.169435226,0.785222579164754,0.533686837180287,"Not significant","Q3 (MeCP2 down / H2A down)"
0.029808597,0.916928305,0.6904701,2.7e-07,1,0.778925619834711,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.031816469,0.908998955,0.097472592,0.560130546,1,0.851243547630221,"Not significant","Q2 (MeCP2 down / H2A up)"
0.074882844,0.73533837,0.099866457,0.549140108,0.844965104685942,0.913254310344828,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.109137211,0.597595417,-0.475891931,4.88e-05,1,0.546228020419739,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.073069905,0.741270711,0.00175398,0.992107535,1,0.701774470520893,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.523194063,0.057486417,-0.739895479,5.15e-05,1,0.958986175115207,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.068963418,0.762334656,0.475479857,0.000669585,1,0.667123663284892,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.003031671,0.994061229,0.424406561,0.001375913,1,0.747340425531915,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.086712404,0.694150885,0.185404764,0.182233983,1,0.594043022614451,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.066277549,0.779102951,-0.027709986,0.884497718,0.880327868852459,0.978736330498177,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.043631644,0.866515024,-0.042138058,0.841606482,0.86508753861998,0.803059273422562,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.126072273,0.543890306,-0.329478944,0.032996368,1,0.791939546599496,"Not significant","Q3 (MeCP2 down / H2A down)"
0.175066474,0.452286895,0.57529397,0.001577855,0.80990990990991,0.815049864007253,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.094459103,0.645674583,-0.104525597,0.50349042,0.743685300207039,0.818223234624146,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.093084398,0.660971683,-0.202503851,0.2031792,1,0.785633696878526,"Not significant","Q3 (MeCP2 down / H2A down)"
0.031152215,0.910630448,0.957381784,3.67e-15,1,0.56384,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.034779759,0.899293105,0.036324656,0.832542261,0.76011396011396,0.934173669467787,"Not significant","Q2 (MeCP2 down / H2A up)"
1.156926437,5.01e-05,0.959595869,1.41e-15,1,0.602155365963179,"Significant","Q1 (MeCP2 up / H2A up)"
-0.004484852,0.991237796,0.009671852,0.960261297,1,0.851367905267456,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.083835589,0.720933675,-0.562582392,3.19e-07,1,0.643584521384929,"Not significant","Q3 (MeCP2 down / H2A down)"
2.406122471,5.18e-11,1.027807441,7.94e-11,0.988311688311688,0.607827476038339,"Significant","Q1 (MeCP2 up / H2A up)"
-0.002242301,0.995521765,-0.111813544,0.560380271,0.617221873035827,0.654230512991339,"Not significant","Q3 (MeCP2 down / H2A down)"
0.318450645,0.148669729,0.69030218,1.18e-10,1,0.568238213399504,"Not significant","Q1 (MeCP2 up / H2A up)"
3.041105418,2.14e-14,2.323179687,4.97e-27,0.981538461538462,0.954137587238285,"Significant","Q1 (MeCP2 up / H2A up)"
1.086665538,0.000774816,1.076330906,8.03e-13,1,0.657073368463721,"Significant","Q1 (MeCP2 up / H2A up)"
-0.019372009,0.95048057,-0.086938668,0.64222044,1,0.826745164003364,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.00404002,0.991714855,-0.095431125,0.476691861,1,0.509891334633603,"Not significant","Q3 (MeCP2 down / H2A down)"
0.241244528,0.227995544,0.415885064,0.001495983,1,0.525835866261398,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.013204542,0.968501705,-0.195474965,0.183801107,1,0.562227074235808,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.032011142,0.907030865,0.578667247,0.027475751,1,0.795499669093316,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.063741619,0.785330021,0.55535115,0.000379661,1,0.856118332586284,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.047938598,0.850130544,-0.216171119,0.11378114,1,0.780437756497948,"Not significant","Q3 (MeCP2 down / H2A down)"
0.003652828,0.992684352,-0.293904015,0.157062739,1,0.631749110895571,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.119176178,0.582686358,0.191707769,0.230894459,1,0.695187165775401,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.05843007,0.810996541,-0.225886129,0.16981223,0.877851711026616,0.777029869583509,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.257586127,0.221932866,0.240972054,0.130655506,0.704315396909963,0.860117111255693,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.127092376,0.558802608,0.301272571,0.044146757,0.780982424515548,0.795684113865932,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.029301042,0.918669512,0.05696375,0.680584154,1,0.690981840566328,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.177295645,0.402132086,-0.116204739,0.539174986,0.583860171067311,0.921361502347418,"Not significant","Q3 (MeCP2 down / H2A down)"
0.005259609,0.989436113,0.130058533,0.442403836,0.697521497218007,0.870580808080808,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.028803802,0.920198643,-0.129315685,0.384453779,1,0.93379604911906,"Not significant","Q3 (MeCP2 down / H2A down)"
2.265506458,7.63e-11,1.900059721,3.55e-26,0.66310461192351,0.976801988400994,"Significant","Q1 (MeCP2 up / H2A up)"
0.961492889,0.002570057,1.097888012,9.03e-28,1,0.823983377856931,"Significant","Q1 (MeCP2 up / H2A up)"
-0.025463266,0.93134418,-0.362603485,0.014510988,1,0.582042253521127,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.106943214,0.608549399,-0.42055941,0.001468381,0.5904,0.752677205507394,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.003551765,0.992805452,-0.124093093,0.310768685,1,0.611363636363636,"Not significant","Q3 (MeCP2 down / H2A down)"
0.001925206,0.99590295,-0.090663161,0.588504004,0.971,0.703623188405797,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.176999525,0.356052557,-0.257638934,0.061450704,1,0.570242656449553,"Not significant","Q3 (MeCP2 down / H2A down)"
0.001805753,0.996128344,-0.042436122,0.744516253,1,0.559582487677588,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.119380931,0.564143116,-0.07632163,0.520950435,1,0.503911642890014,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.004349857,0.991329043,-0.313953187,0.036541255,0.536549165120594,0.946954813359528,"Not significant","Q3 (MeCP2 down / H2A down)"
0.032217648,0.906863513,-0.022362603,0.888771076,1,0.581081081081081,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.116095017,0.581969943,0.155886241,0.246557969,1,0.945174186179326,"Not significant","Q2 (MeCP2 down / H2A up)"
0.009858851,0.978049193,-0.530917939,0.000154129,1,0.668859649122807,"Not significant","Q4 (MeCP2 up / H2A down)"
0.009011101,0.98021291,0.182723614,0.202712298,0.674201474201474,0.518518518518518,"Not significant","Q1 (MeCP2 up / H2A up)"
0.035211991,0.897002653,-0.287828745,0.049318357,1,0.878610603290676,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.003784675,0.99228986,-0.314110473,0.023578744,1,0.917944785276074,"Not significant","Q3 (MeCP2 down / H2A down)"
0.010228482,0.976800936,-0.627804327,1.26e-05,0.765618448637317,0.797728265618174,"Not significant","Q4 (MeCP2 up / H2A down)"
0.020932173,0.947385132,-0.092498665,0.546025367,0.627475769068689,0.874853113983549,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.00181022,0.996128344,-0.116262787,0.380614813,1,0.671396772398442,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.031795005,0.909377067,0.045847127,0.786561366,1,0.767336889618383,"Not significant","Q2 (MeCP2 down / H2A up)"
1.923990691,2.45e-11,1.271831641,5.85e-18,1,0.89891975308642,"Significant","Q1 (MeCP2 up / H2A up)"
0.011203239,0.974093437,-0.001852304,0.990309926,1,0.833853354134165,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.055511196,0.820727359,0.343475874,0.036827885,1,0.523717328170378,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.147220447,0.450058482,0.165827893,0.194042454,1,0.621689785624212,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.006142874,0.987721103,-0.363892547,0.00409245,1,0.513684686722461,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.349397769,0.10429112,-0.038647242,0.782573556,1,0.764331210191083,"Not significant","Q3 (MeCP2 down / H2A down)"
0.047912527,0.851804459,0.250213698,0.041764711,1,0.57134328358209,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.030234458,0.913617664,-0.132667017,0.397933318,0.876864081806562,0.903027643703379,"Not significant","Q3 (MeCP2 down / H2A down)"
0.009682354,0.978256174,0.137881481,0.327254837,0.87815631262525,0.617183098591549,"Not significant","Q1 (MeCP2 up / H2A up)"
0.641223715,0.020088763,0.60239673,4.8e-08,1,0.515965383467622,"Significant","Q1 (MeCP2 up / H2A up)"
-0.021813457,0.943090341,0.164373762,0.328305312,1,0.811497849041846,"Not significant","Q2 (MeCP2 down / H2A up)"
0.051748427,0.830991452,1.047546981,2.07e-21,1,0.845203060623896,"Not significant","Q1 (MeCP2 up / H2A up)"
2.027391037,2.83e-09,1.551934131,3.48e-23,0.759280742459397,0.984210526315789,"Significant","Q1 (MeCP2 up / H2A up)"
0.361478836,0.121283533,-0.088585799,0.682090971,1,0.60977288368892,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.006603438,0.986388825,-0.029001244,0.860488245,1,0.566517189835576,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.064486229,0.786235902,0.264238446,0.071960684,0.951013513513513,0.787963610916725,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.019285206,0.950299372,0.67405974,4.99e-10,0.783888888888889,0.889659520807062,"Not significant","Q2 (MeCP2 down / H2A up)"
0.616886777,0.019534457,1.064775641,7.57e-21,1,0.754385964912281,"Significant","Q1 (MeCP2 up / H2A up)"
-0.032764194,0.905591511,0.006550495,0.969700271,0.57182429758607,0.92155612244898,"Not significant","Q2 (MeCP2 down / H2A up)"
0.103057066,0.621450814,0.272853072,0.009588481,1,0.707347972972973,"Not significant","Q1 (MeCP2 up / H2A up)"
0.018235462,0.95316171,0.189986738,0.05960504,1,0.554405520169851,"Not significant","Q1 (MeCP2 up / H2A up)"
0.092080522,0.669910114,0.220638173,0.12661511,0.696845555100369,0.69485294117647,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.107375475,0.603526822,0.327947492,0.025326714,1,0.838963079340141,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.007151392,0.985165835,0.051935821,0.700459311,1,0.776986106163164,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.008822103,0.980576821,0.45330591,0.001342896,1,0.894650877909351,"Not significant","Q2 (MeCP2 down / H2A up)"
0.229291091,0.277179676,0.402895074,0.001392604,0.648682042833608,0.978260869565217,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.154528158,0.455159717,-0.027027214,0.875661365,0.600377893245158,0.767512077294686,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.058442537,0.804772208,-0.222971761,0.043933801,1,0.602830188679245,"Not significant","Q3 (MeCP2 down / H2A down)"
0.98108315,5.67e-05,0.683195931,3.41e-13,1,0.563518758085382,"Significant","Q1 (MeCP2 up / H2A up)"
-0.028670189,0.919849209,-0.097934047,0.4892426,1,0.62911051212938,"Not significant","Q3 (MeCP2 down / H2A down)"
0.460526746,0.050006864,1.038054356,1.65e-13,1,0.740803621958121,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.109962052,0.581882171,-0.63102182,2.75e-06,1,0.902413431269675,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.077965528,0.720918639,0.303282007,0.007120023,1,0.848598130841121,"Not significant","Q2 (MeCP2 down / H2A up)"
0.002349869,0.995320678,0.202028202,0.272598827,0.918160561184723,0.928289992119779,"Not significant","Q1 (MeCP2 up / H2A up)"
0.002163801,0.995702317,0.187884288,0.146601735,1,0.591950464396285,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.126926661,0.522711193,-0.410299091,0.003154773,1,0.824981017463933,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.0892317,0.673830133,0.518252634,0.000121919,1,0.703135650988412,"Not significant","Q2 (MeCP2 down / H2A up)"
0.847158223,0.005666241,0.284547779,0.067084531,1,0.707692307692308,"Not significant","Q1 (MeCP2 up / H2A up)"
0.029698354,0.916250943,-0.020557688,0.889981327,1,0.796511627906977,"Not significant","Q4 (MeCP2 up / H2A down)"
0.346771608,0.099711187,0.550982375,3.93e-05,1,0.87051876845213,"Not significant","Q1 (MeCP2 up / H2A up)"
0.800961814,0.009125808,0.400208891,8.01e-05,1,0.766565349544073,"Significant","Q1 (MeCP2 up / H2A up)"
-0.322038175,0.163997307,0.255500666,0.268068209,1,0.677023398542386,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.028802452,0.919310732,-0.151207564,0.220622939,1,0.569145239749826,"Not significant","Q3 (MeCP2 down / H2A down)"
0.78582436,0.007481136,1.036582921,4.29e-17,1,0.726164562472791,"Significant","Q1 (MeCP2 up / H2A up)"
-1.482705596,4.24e-06,-0.302787422,0.008337861,0.995744680851064,0.638472032742155,"Significant","Q3 (MeCP2 down / H2A down)"
0.945544429,0.039133739,1.151306645,4.51e-11,1,0.669806094182825,"Significant","Q1 (MeCP2 up / H2A up)"
